Date,Wl,Evaporation,Volume,V2,SurfaceArea,EvapVol,Initial_Conc,C2 (wt%)
2023-01-14,1.782823021,57.16224243,395.09544931378997,380.0051889346943,263.99,15.0902603790957,34.64530600016589,36.02109428853528
2023-01-15,1.746595042,61.34329418,385.53162513758,369.3376089070018,263.99,16.194016230578203,36.02109428853528,37.6004790343184
2023-01-16,1.729140948,65.56046311,380.92391886252,363.6166122061111,263.99,17.3073066564089,37.6004790343184,39.39017455215119
2023-01-17,1.736576625,69.83844117,382.88686323375003,364.45021314928175,263.99,18.4366500844683,39.39017455215119,41.38282770142146
2023-01-18,1.675808135,73.86473286,366.84458955865,347.3450387309386,263.99,19.499550827711403,41.38282770142146,43.70601203451732
2023-01-19,1.804084677,77.85197878,400.70831388123,380.1561700030978,263.99,20.5521438781322,43.70601203451732,46.068862669469425
2023-01-20,1.867699083,81.5956257,417.50188092116997,395.96145169262695,263.99,21.540429228543,46.068862669469425,48.57502348822887
2023-01-21,1.869510542,85.25787367,417.98008798258,395.4728619124367,263.99,22.5072260701433,48.57502348822887,51.33953438216262
2023-01-22,1.825616813,89.19026288,406.39258246387,382.8472449661788,263.99,23.5453374976912,51.33953438216262,54.49694684861285
2023-01-23,1.926977458,93.22182675,433.15077913742005,408.5411490936875,263.99,24.6096300437325,54.49694684861285,57.779724369145455
2023-01-24,1.828882375,97.09864467,407.25465817625,381.6215869698167,263.99,25.633071206433304,57.779724369145455,61.660720202747335
2023-01-25,1.752965635,101.1698333,387.21339798365,360.50557369078297,263.99,26.707824292867002,61.660720202747335,66.22881512590418
2023-01-26,1.70760226,106.3074224,375.2379206174,347.173824178024,263.99,28.064096439376,66.22881512590418,71.58247869532667
2023-01-27,1.612185729,111.4109293,350.04891059871,320.637539372803,263.99,29.411371225907,71.58247869532667,78.14858090000635
2023-01-28,1.762106729,115.500239,389.62655538871,359.1356472951,263.99,30.49090809361,78.14858090000635,84.78345887944064
2023-01-29,1.891792104,119.0873321,423.86219753496005,392.42433273388104,263.99,31.437864801079,84.78345887944064,91.5756241334419
2023-01-30,1.754656604,122.7012562,387.65979688996,355.26789226572197,263.99,32.391904624238,91.5756241334419,99.92512305358883
2023-01-31,1.5833455,127.0952719,342.435378545,308.883497716119,263.99,33.551880828881,99.92512305358883,110.77929896552627
2023-02-01,1.546812667,5.87428461,332.79107596132997,331.24032356713604,263.99,1.5507523941939,110.77929896552627,111.29792924956865
2023-02-02,1.681387052,10.12895231,368.31736785748,365.6434257371631,263.99,2.6739421203169003,111.29792924956865,112.1118484943205
2023-02-03,1.706003438,14.29137858,374.81584759762,371.0430665662858,263.99,3.7727810313342003,112.1118484943205,113.25180634153611
2023-02-04,1.742986115,18.23785365,384.57890449884997,379.76429351378647,263.99,4.8146109850635,113.25180634153611,114.68760059655985
2023-02-05,1.892077,21.01647369,423.93740723,418.3892683405769,263.99,5.5481388894231,114.68760059655985,116.20843964563038
2023-02-06,1.935010833,23.77486453,435.27150980366997,428.9951833163953,263.99,6.2763264872747,116.20843964563038,117.90860350797102
2023-02-07,1.826409219,27.71231631,406.60176972381004,399.2859953411331,263.99,7.3157743826769,117.90860350797102,120.06894158920991
2023-02-08,1.96048825,31.54197486,441.9972931175,433.67052717420864,263.99,8.3267659432914,120.06894158920991,122.37434606340065
2023-02-09,2.196376521,35.08940812,504.26943777879,495.0061849291912,263.99,9.263252849598802,122.37434606340065,124.66438716672897
2023-02-10,2.481778688,38.64133108,579.61275584512,569.4118308533108,263.99,10.2009249918092,124.66438716672897,126.89773040571986
2023-02-11,2.328498365,42.17645148,539.14828337635,528.0141219501448,263.99,11.1341614262052,126.89773040571986,129.57360545568633
2023-02-12,2.13209951,47.0574346,487.3009496449,474.878257484846,263.99,12.422692160054002,129.57360545568633,132.96321739784955
2023-02-13,2.062173344,52.0683125,468.84114108256006,455.09562726568504,263.99,13.745513816875,132.96321739784955,136.97918158730837
2023-02-14,2.14515875,56.27820241,490.7484584125,475.8915757582841,263.99,14.8568826542159,136.97918158730837,141.2555414360207
2023-02-15,2.142370698,60.3964775,490.01244056502003,474.068374469795,263.99,15.944066095225002,141.2555414360207,146.00630695901427
2023-02-16,2.209468833,64.60051667,507.72567722367,490.6717868279567,263.99,17.0538903957133,146.00630695901427,151.0809324475895
2023-02-17,2.205536646,68.74404308,506.68761917754,488.5398792448508,263.99,18.147739932689202,151.0809324475895,156.69312008534197
2023-02-18,2.19196774,73.30938787,503.10556368259995,483.7526183787987,263.99,19.3529453038013,156.69312008534197,162.9617649821
2023-02-19,2.308077448,77.58062133,533.75736549752,513.2768572726134,263.99,20.480508224906703,162.9617649821,169.46418121375282
2023-02-20,2.54541926,81.11902197,596.4132304474,574.9986198375396,263.99,21.4146106098603,169.46418121375282,175.77551715058806
2023-02-21,2.667178333,84.31829406,628.55640812867,606.2972216797706,263.99,22.2591864488994,175.77551715058806,182.2288206946264
2023-02-22,2.791275521,87.86753873,661.3168247887901,638.1206732394573,263.99,23.196151549332704,182.2288206946264,188.85297113944756
2023-02-23,2.82578151,91.45415564,670.4260608249,646.2830782774964,263.99,24.1429825474036,188.85297113944756,195.90788892933787
2023-02-24,2.82437575,95.47785843,670.0549542425,644.8497543955643,263.99,25.2051998469357,195.90788892933787,203.5653276713029
2023-02-25,2.892042438,99.65178904,687.91828320762,661.6112074189504,263.99,26.3070757886696,203.5653276713029,211.6595202166285
2023-02-26,2.803983958,103.7151138,664.67172507242,637.291972180358,263.99,27.379752892061997,211.6595202166285,220.75297441621098
